date_shipped,from_zipcode,to_zipcode,total_animals,tau_hours
03/04/2022,83545,94039,35,11.66
03/04/2022,80143,80769,17,4.05
03/04/2022,43503,55337,57,17.44
03/04/2022,30930,37531,3,8.54
03/04/2022,83545,83322,6,3.47
03/04/2022,94295,57432,6,24.0
03/04/2022,80143,80769,50,4.05
03/04/2022,28798,31100,14,7.35
03/04/2022,68596,55337,9,10.68
03/04/2022,16988,56495,58,20.46
03/04/2022,34450,32577,13,4.48
03/04/2022,99279,98272,12,3.02
03/04/2022,77253,79853,5,7.2
03/05/2022,40285,40638,28,8.83
03/05/2022,66950,67453,20,4.4
03/05/2022,97479,97808,12,3.27
03/05/2022,55337,56495,12,3.37
03/05/2022,52294,68566,9,10.46
03/05/2022,74933,74693,5,4.54
03/05/2022,73049,79202,98,8.63
03/05/2022,67888,67994,5,4.69
03/05/2022,55337,56495,11,3.37
03/05/2022,40285,40520,3,6.35
03/05/2022,53507,53679,21,6.6
03/05/2022,58039,58075,14,5.23
03/05/2022,22010,24126,10,4.27
03/05/2022,27694,91446,8,24.0
03/05/2022,92822,97627,14,12.51
03/05/2022,66555,37531,2,11.68
03/05/2022,44051,52294,13,14.6
03/05/2022,74933,74693,3,4.54
03/05/2022,95726,98901,5,18.73
03/05/2022,52294,52730,4,6.9
03/05/2022,77877,76880,13,5.26
03/05/2022,57109,57432,179,4.19
03/05/2022,63899,64521,69,5.48
03/05/2022,42640,51345,92,11.71
03/05/2022,43671,45597,13,5.55
03/05/2022,52730,52514,4,4.9
03/05/2022,97432,97808,106,5.3
03/05/2022,79183,76107,42,3.68
03/05/2022,90621,95997,11,5.81
03/05/2022,62185,62434,6,6.46
03/05/2022,59090,59053,23,4.42
03/05/2022,12318,14767,13,6.45
03/05/2022,53935,53679,15,3.88
03/05/2022,45597,45228,14,3.46
03/05/2022,30964,31100,59,6.35
03/05/2022,37531,27682,14,11.56
03/05/2022,56256,55337,15,5.55
03/05/2022,33361,34450,9,3.91
03/05/2022,54971,54936,2,2.93
03/05/2022,37531,38533,3,4.62
03/05/2022,77826,79853,30,2.98
03/05/2022,69227,68566,4,6.01
03/06/2022,57432,57183,1,6.22
03/06/2022,53935,53679,137,3.88
03/06/2022,43122,45228,4,3.3
03/06/2022,22010,24526,24,2.42
03/06/2022,77439,76880,4,4.09
03/06/2022,49879,27694,4,16.89
03/06/2022,56510,55337,8,4.4
03/06/2022,76380,76107,6,3.96
03/06/2022,52245,68206,125,6.94
03/06/2022,80769,80955,13,8.41
03/06/2022,83574,38540,41,24.0
03/06/2022,68737,76107,79,14.32
03/06/2022,95726,53278,2,24.0
03/06/2022,55337,55454,8,4.44
03/06/2022,45228,43122,5,3.3
03/06/2022,51704,57721,7,8.78
03/06/2022,30964,30930,10,3.79
03/06/2022,68566,68596,11,4.14
03/06/2022,73049,34450,6,16.78
03/06/2022,74693,74933,3,4.54
03/06/2022,53679,53477,12,4.91
03/06/2022,76107,55337,8,23.33
03/06/2022,34613,34534,8,3.89
03/06/2022,48749,48939,5,4.63
03/06/2022,68360,51345,2,9.96
03/06/2022,56510,55337,11,4.4
03/06/2022,76107,30964,2,17.17
03/06/2022,53679,52245,16,8.27
03/06/2022,93620,92834,3,3.1
03/06/2022,73049,74917,6,5.42
03/06/2022,76380,76107,27,3.96
03/07/2022,75980,76107,2,6.13
03/07/2022,76880,79109,90,3.91
03/07/2022,53679,55337,15,8.54
03/07/2022,66555,67026,8,9.3
03/07/2022,53679,54971,7,3.06
03/07/2022,85052,85884,8,5.92
03/07/2022,57432,63231,55,15.55
03/07/2022,79522,76880,8,4.32
03/07/2022,41147,40285,11,5.98
03/07/2022,37531,55208,2,18.07
03/07/2022,53679,54695,14,3.62
03/07/2022,83545,83392,8,3.43
03/07/2022,60668,62152,14,7.18
03/07/2022,97627,97808,9,4.84
03/07/2022,76107,30964,13,17.17
03/07/2022,57721,68609,46,8.99
03/07/2022,55337,67690,15,10.72
03/07/2022,68620,68566,8,4.42
03/07/2022,83545,40285,34,24.0
03/07/2022,90757,92834,8,2.87
03/07/2022,53935,54971,1,4.53
03/07/2022,93164,92834,6,5.13
03/07/2022,98272,98762,52,2.6
03/07/2022,57721,55337,53,4.53
03/07/2022,80769,81151,1,3.71
03/07/2022,31100,27694,7,8.75
03/07/2022,56510,53679,1,6.44
03/07/2022,61964,62185,12,3.0
03/07/2022,64177,63743,11,5.81
03/07/2022,59090,59015,106,4.22
03/07/2022,74105,28841,4,22.28
03/07/2022,58856,58039,39,2.93
03/08/2022,28841,74753,2,20.64
03/08/2022,97251,97819,3,6.83
03/08/2022,52245,51820,2,3.88
03/08/2022,44398,57721,6,15.13
03/08/2022,66950,76380,6,14.26
03/08/2022,78718,28798,14,22.95
03/08/2022,51820,55588,8,5.36
03/08/2022,66950,52245,1,7.92
03/08/2022,30964,31100,2,6.35
03/08/2022,76725,76107,6,2.65
03/08/2022,37531,37109,3,4.0
03/08/2022,76880,77826,42,4.51
03/08/2022,76107,76612,2,4.87
03/08/2022,45597,57627,8,24.0
03/08/2022,94553,90621,5,6.44
03/08/2022,74133,73966,12,5.26
03/08/2022,91523,92679,48,3.32
03/08/2022,53324,54943,6,3.69
03/08/2022,54936,53324,9,5.99
03/08/2022,53679,54695,2,3.62
03/08/2022,33185,34450,96,4.97
03/08/2022,85052,63294,3,23.84
03/08/2022,75292,77826,15,3.66
03/08/2022,46638,52730,27,8.27
03/08/2022,53679,53324,9,5.01
03/08/2022,61213,62185,11,4.57
03/08/2022,76612,59053,15,24.0
03/08/2022,77826,78962,9,3.39
03/08/2022,79408,76107,13,2.5
03/08/2022,75648,79104,10,6.7
03/08/2022,83545,43122,163,24.0
03/08/2022,73334,42640,5,17.63
03/08/2022,55588,56123,15,3.93
03/08/2022,69227,68566,6,6.01
03/08/2022,46117,68807,11,11.44
03/08/2022,64900,52294,5,8.52
03/08/2022,80769,80790,59,5.57
03/08/2022,59053,59015,55,3.52
03/08/2022,52344,49591,163,9.86
03/08/2022,81463,30930,49,24.0
03/08/2022,45228,44777,2,3.57
03/08/2022,97627,97823,13,7.79
03/08/2022,95726,94039,43,5.47
03/08/2022,52227,52294,52,4.42
03/08/2022,68609,55337,3,11.3
03/09/2022,57721,55208,13,5.39
03/09/2022,45228,45480,11,3.59
03/09/2022,55337,57721,14,4.53
03/09/2022,37531,76107,3,20.16
03/09/2022,76880,37109,2,19.37
03/09/2022,10516,17829,15,4.95
03/09/2022,54195,52514,7,8.78
03/09/2022,31823,30964,43,6.38
03/09/2022,97172,94552,13,10.16
03/09/2022,90757,90967,13,6.66
03/09/2022,22339,22010,2,5.07
03/09/2022,51028,53679,6,7.24
03/09/2022,68596,68360,14,6.3
03/09/2022,51345,52245,12,4.73
03/09/2022,97479,97819,9,5.8
03/09/2022,83545,83322,2,3.47
03/09/2022,58039,58656,11,3.72
03/09/2022,57043,53679,5,17.37
03/09/2022,52294,74085,22,10.64
03/09/2022,37531,37239,4,6.68
03/09/2022,55337,45487,15,17.38
03/09/2022,37531,38533,13,4.62
03/09/2022,97823,97627,100,7.79
03/09/2022,30964,74933,28,14.76
03/09/2022,53935,54971,15,4.53
03/09/2022,56268,53477,12,8.6
03/09/2022,31100,30964,55,6.35
03/09/2022,31240,30964,50,3.24
03/09/2022,66429,62185,63,8.52
03/10/2022,66555,67888,15,5.55
03/10/2022,75980,76978,10,4.77
03/10/2022,68216,68596,7,5.63
03/10/2022,78955,75648,7,5.19
03/10/2022,57109,57721,10,7.82
03/10/2022,92679,91446,3,4.36
03/10/2022,53679,57432,3,13.98
03/10/2022,68737,68792,10,5.37
03/10/2022,37531,38533,7,4.62
03/10/2022,66257,66555,2,8.53
03/10/2022,59127,83545,6,7.91
03/10/2022,54971,53679,12,3.06
03/10/2022,66350,53679,46,13.02
03/10/2022,16988,19686,5,4.49
03/10/2022,55337,55485,13,6.33
03/10/2022,55337,56510,13,4.4
03/10/2022,56495,57432,14,8.29
03/10/2022,75788,76107,5,4.57
03/10/2022,27694,75980,2,24.0
03/10/2022,61964,60202,57,2.9
03/10/2022,77940,79853,37,5.19
03/10/2022,92571,90058,4,8.4
03/10/2022,53679,53941,16,3.87
03/10/2022,30964,31100,1,6.35
03/10/2022,57721,55337,28,4.53
03/10/2022,76107,37531,2,20.16
03/10/2022,83545,83462,144,3.91
03/10/2022,67690,76779,38,13.27
03/10/2022,16988,18330,1,2.64
03/10/2022,73049,74933,11,6.01
03/10/2022,97251,97627,59,6.49
03/10/2022,34450,33361,31,3.91
03/10/2022,16237,16988,5,4.95
03/10/2022,90066,91446,12,6.77
03/10/2022,78718,30964,14,15.36
03/10/2022,67026,66353,41,5.47
03/10/2022,37531,37606,9,5.34
03/10/2022,53935,61167,42,11.11
03/10/2022,97251,97823,8,3.32
03/10/2022,37531,38533,6,4.62
03/10/2022,56510,67026,7,13.33
03/11/2022,99279,97627,3,7.29
03/11/2022,94039,91446,47,5.1
03/11/2022,10516,74693,11,24.0
03/11/2022,58358,56510,6,11.33
03/11/2022,55337,55208,39,3.36
03/11/2022,74693,74198,13,6.84
03/11/2022,57721,32577,13,24.0
03/11/2022,28841,68529,1,22.85
03/11/2022,53254,53679,129,2.64
03/11/2022,83545,83392,6,3.43
03/11/2022,54992,92834,12,24.0
03/11/2022,92834,91446,2,4.37
03/11/2022,68596,60847,14,17.56
03/11/2022,27694,28841,6,5.5
03/11/2022,37531,22010,5,6.37
03/11/2022,77877,76380,28,5.1
03/11/2022,99205,98291,1,4.28
03/11/2022,77826,30964,40,15.67
03/11/2022,10516,16237,56,7.53
03/11/2022,83545,83698,31,2.42
03/11/2022,54212,53477,11,3.69
03/11/2022,56510,55337,54,4.4
03/11/2022,53935,54943,177,2.62
03/11/2022,43122,53324,9,11.22
03/11/2022,37531,37956,9,11.88
03/11/2022,55588,55337,7,4.93
03/11/2022,56495,55588,29,3.85
03/11/2022,46962,46853,2,7.47
03/11/2022,68596,69005,11,3.26
03/11/2022,53941,56495,22,5.93
03/11/2022,91605,91446,2,3.32
03/11/2022,53324,53679,42,5.01
03/11/2022,48155,49591,99,4.96
03/11/2022,64499,65037,28,4.92
03/11/2022,81272,68566,54,4.27
03/11/2022,57325,57627,15,4.72
03/12/2022,18483,16988,5,4.15
03/12/2022,40285,41147,158,5.98
03/12/2022,57721,57432,5,6.38
03/12/2022,80803,80769,10,7.81
03/12/2022,91445,90999,42,8.88
03/12/2022,54195,53679,2,3.04
03/12/2022,59053,91446,15,17.92
03/12/2022,57325,49349,40,17.47
03/12/2022,81151,80769,3,3.71
03/12/2022,90967,94039,5,7.28
03/12/2022,77877,77253,7,4.23
03/12/2022,14767,16988,19,3.88
03/12/2022,66429,67026,9,4.39
03/12/2022,55337,56510,7,4.4
03/12/2022,92936,94067,7,5.5
03/12/2022,69359,68566,9,3.43
03/12/2022,91446,90967,12,4.28
03/12/2022,58656,53679,19,15.58
03/12/2022,90967,94553,7,6.77
03/12/2022,55485,67026,3,8.33
03/12/2022,93239,95726,10,3.54
03/12/2022,38533,18330,5,14.21
03/12/2022,97251,62185,146,24.0
03/12/2022,30964,31100,15,6.35
03/12/2022,30930,30964,85,3.79
03/12/2022,92834,97808,14,10.26
03/12/2022,90757,51382,38,24.0
03/12/2022,97627,97479,15,5.26
03/12/2022,83238,67026,2,22.18
03/12/2022,59127,59053,15,3.67
03/12/2022,66220,52245,6,8.9
03/13/2022,57721,57627,1,8.17
03/13/2022,51345,67453,7,5.13
03/13/2022,77826,76107,5,3.89
03/13/2022,53477,68792,12,9.95
03/13/2022,53941,55337,6,6.71
03/13/2022,22988,22010,7,6.06
03/13/2022,19554,18330,15,2.96
03/13/2022,53679,66473,14,10.32
03/13/2022,74933,37531,8,15.25
03/13/2022,53647,53679,15,9.09
03/13/2022,66932,67273,11,4.84
03/13/2022,54401,55337,6,9.09
03/13/2022,56256,56510,35,3.67
03/13/2022,94553,97627,1,11.84
03/13/2022,30930,30964,4,3.79
03/13/2022,55337,56345,9,6.54
03/13/2022,97808,97627,6,4.84
03/13/2022,90167,95340,13,4.33
03/13/2022,17635,16988,5,3.63
03/13/2022,59053,59015,10,3.52
03/13/2022,79853,76612,17,4.96
03/13/2022,52388,52730,38,3.36
03/13/2022,85884,85052,31,5.92
03/13/2022,52245,52294,7,3.97
03/13/2022,97808,97172,6,3.37
03/13/2022,98235,98901,11,5.84
03/13/2022,80404,80790,7,3.86
03/13/2022,97319,97479,6,3.68
03/13/2022,74933,74917,5,4.36
03/13/2022,32577,33974,13,2.99
03/13/2022,30964,31100,29,6.35
03/13/2022,37531,38007,73,8.37
03/13/2022,51163,52834,4,6.09
03/13/2022,51915,52245,1,2.96
03/13/2022,55337,56256,89,5.55
03/13/2022,56479,62254,11,14.95
03/13/2022,40285,30964,10,14.57
03/14/2022,52294,57721,2,5.46
03/14/2022,80534,80790,14,6.65
03/14/2022,83392,94390,22,16.57
03/14/2022,34613,33361,5,3.83
03/14/2022,53679,53941,58,3.87
03/14/2022,30930,30964,12,3.79
03/14/2022,65859,63231,9,4.91
03/14/2022,49591,49697,12,5.56
03/14/2022,53679,52245,57,8.27
03/14/2022,79853,77826,11,2.98
03/14/2022,68216,68596,9,5.63
03/14/2022,34681,18483,2,17.75
03/14/2022,33361,52730,13,23.04
03/14/2022,62185,54971,51,7.02
03/14/2022,53477,54401,18,5.91
03/14/2022,34450,34534,12,3.71
03/14/2022,76107,78955,1,4.52
03/14/2022,91446,80769,12,16.63
03/14/2022,64283,65319,6,5.71
03/14/2022,54466,67631,14,14.66
03/14/2022,17635,16988,4,3.63
03/14/2022,51644,52514,22,4.11
03/14/2022,79853,77940,19,5.19
03/14/2022,94039,90967,1,7.28
03/14/2022,56256,54971,1,4.71
03/14/2022,68015,68596,25,5.54
03/14/2022,68827,56495,15,12.21
03/14/2022,51345,52245,11,4.73
03/14/2022,57721,65119,3,12.19
03/14/2022,53254,54971,15,2.64
03/14/2022,53679,48873,9,4.55
03/14/2022,30964,31100,6,6.35
03/14/2022,18330,16988,1,2.64
03/14/2022,53679,53477,7,4.91
03/14/2022,95135,91523,13,4.81
03/14/2022,76880,55422,57,24.0
03/14/2022,90967,98272,50,17.27
03/14/2022,37531,38007,14,8.37
03/14/2022,51915,51704,10,6.33
03/14/2022,53679,53324,1,5.01
03/15/2022,76107,78718,6,4.36
03/15/2022,30964,68206,15,18.45
03/15/2022,22010,23516,9,6.14
03/15/2022,68566,73369,14,11.28
03/15/2022,43122,45228,14,3.3
03/15/2022,55337,53679,4,8.54
03/15/2022,90999,97251,5,10.91
03/15/2022,67026,57721,3,9.7
03/15/2022,90967,75507,50,24.0
03/15/2022,76380,76107,14,3.96
03/15/2022,59053,59090,107,4.42
03/15/2022,85052,55422,6,24.0
03/15/2022,37531,46406,3,5.96
03/15/2022,49371,49697,23,5.29
03/15/2022,52730,51345,136,4.2
03/15/2022,85052,86488,10,4.2
03/15/2022,85305,85712,40,5.61
03/15/2022,57026,57432,8,3.71
03/15/2022,76779,79557,13,6.82
03/15/2022,17829,18330,1,2.94
03/15/2022,98762,98901,3,5.36
03/15/2022,73334,74933,13,7.13
03/15/2022,52227,67026,60,8.49
03/15/2022,55337,56268,3,4.77
03/15/2022,59053,58075,10,9.28
03/15/2022,66555,67888,12,5.55
03/15/2022,92679,92834,47,3.25
03/15/2022,62185,61964,1,3.0
03/15/2022,48939,49697,22,3.53
03/15/2022,91407,90999,23,9.65
03/15/2022,50889,44777,3,15.89
03/15/2022,51345,52514,1,3.49
03/15/2022,53679,53477,15,4.91
03/15/2022,97560,94295,6,16.01
03/15/2022,53679,43122,4,11.11
03/15/2022,90967,93198,28,5.91
03/15/2022,63231,64900,24,6.08
03/16/2022,16988,15741,6,3.17
03/16/2022,74173,74933,5,5.73
03/16/2022,79853,77330,1,5.4
03/16/2022,51382,51345,24,7.08
03/16/2022,85305,85884,6,8.83
03/16/2022,77384,79202,8,2.44
03/16/2022,83545,83392,7,3.43
03/16/2022,52834,50889,9,5.5
03/16/2022,51915,52245,17,2.96
03/16/2022,24126,22010,13,4.27
03/16/2022,56495,55337,51,3.37
03/16/2022,76107,77122,6,4.07
03/16/2022,53507,54936,17,5.39
03/16/2022,85712,85358,10,4.06
03/16/2022,57721,57432,9,6.38
03/16/2022,66429,57721,168,10.33
03/16/2022,69005,68596,10,3.26
03/16/2022,81245,80769,3,3.78
03/16/2022,52245,52294,9,3.97
03/16/2022,51621,52294,18,4.51
03/16/2022,27694,28841,16,5.5
03/16/2022,73049,27694,4,19.41
03/16/2022,37531,77913,14,20.94
03/16/2022,91605,83545,11,16.01
03/16/2022,98901,52730,7,24.0
03/16/2022,94039,94390,6,7.5
03/16/2022,77131,90967,11,24.0
03/16/2022,79853,57627,9,23.09
03/16/2022,52245,51345,3,4.73
03/16/2022,67776,69005,2,5.51
03/16/2022,55588,52730,3,8.7
03/16/2022,53679,54212,15,3.73
03/16/2022,53679,69005,57,13.95
03/16/2022,40285,41147,7,5.98
03/16/2022,48939,48964,168,4.19
03/16/2022,30964,30930,50,3.79
03/16/2022,62957,44727,14,10.46
03/16/2022,23012,77826,4,24.0
03/16/2022,80404,52294,11,14.73
03/16/2022,67690,67856,10,5.6
03/16/2022,94390,97183,6,13.53
03/16/2022,97479,97080,27,4.76
03/17/2022,58039,58656,12,3.72
03/17/2022,86265,85319,12,3.75
03/17/2022,53679,53477,4,4.91
03/17/2022,59053,94039,22,14.87
03/17/2022,67026,67994,1,4.29
03/17/2022,73703,74917,11,6.69
03/17/2022,97432,83545,8,8.21
03/17/2022,54195,54810,8,4.45
03/17/2022,67994,67827,9,4.37
03/17/2022,85319,85305,51,6.1
03/17/2022,83545,83392,6,3.43
03/17/2022,68434,68566,3,6.04
03/17/2022,31823,31227,9,4.95
03/17/2022,40285,42640,48,5.99
03/17/2022,55337,48939,11,10.88
03/17/2022,64186,52514,4,8.38
03/17/2022,52472,52294,78,3.2
03/17/2022,68566,68513,6,2.87
03/17/2022,92834,59090,12,16.01
03/17/2022,54971,53679,15,3.06
03/17/2022,38009,37531,3,6.32
03/17/2022,58617,58039,54,5.15
03/17/2022,92462,57627,1,23.01
03/17/2022,79853,76107,15,3.64
03/17/2022,49697,51769,1,11.82
03/17/2022,51820,51621,25,5.56
03/17/2022,83392,83545,9,3.43
03/17/2022,86081,85305,2,8.55
03/17/2022,48155,49697,3,3.43
03/17/2022,79036,77193,12,6.21
03/17/2022,37531,38540,11,6.82
03/17/2022,51820,37531,4,12.22
03/17/2022,92834,52514,11,24.0
03/17/2022,44777,45228,43,3.57
03/18/2022,63294,30964,7,12.36
03/18/2022,53679,53254,42,2.64
03/18/2022,14767,10516,6,3.23
03/18/2022,59053,59090,72,4.42
03/18/2022,37531,37109,4,4.0
03/18/2022,81016,80534,33,4.93
03/18/2022,53679,67690,9,10.69
03/18/2022,97172,97627,14,3.48
03/18/2022,54936,54596,8,3.84
03/18/2022,30930,31994,15,4.68
03/18/2022,90999,91445,6,8.88
03/18/2022,46753,47051,9,8.05
03/18/2022,54971,47794,6,10.53
03/18/2022,67026,54971,50,13.07
03/18/2022,37531,30964,7,10.22
03/18/2022,54810,53477,5,6.51
03/18/2022,57721,57325,3,6.21
03/18/2022,59053,52245,14,19.04
03/18/2022,54466,55598,8,13.74
03/18/2022,56495,62441,46,13.76
03/18/2022,53679,54466,15,3.19
03/18/2022,57325,57627,22,4.72
03/18/2022,85305,86488,7,6.77
03/18/2022,97808,97627,45,4.84
03/18/2022,77439,37531,4,18.65
03/18/2022,48560,57432,5,19.23
03/18/2022,85052,76107,11,17.12
03/18/2022,99279,49591,10,24.0
03/18/2022,80803,80769,15,7.81
03/18/2022,53679,53935,14,3.88
03/18/2022,52245,79853,10,16.81
03/18/2022,78718,76880,6,4.14
03/18/2022,37531,37247,7,3.62
03/18/2022,30398,85052,9,24.0
03/18/2022,76371,79853,14,4.04
03/18/2022,57342,74693,13,12.43
03/18/2022,55588,55337,6,4.93
03/18/2022,76107,77826,15,3.89
03/18/2022,52162,27694,1,23.79
03/19/2022,55208,55337,12,3.36
03/19/2022,68596,68566,119,4.14
03/19/2022,92834,91446,10,4.37
03/19/2022,67690,55588,166,7.91
03/19/2022,91446,67026,14,24.0
03/19/2022,16237,16988,9,4.95
03/19/2022,40285,40683,12,7.01
03/19/2022,17829,18330,11,2.94
03/19/2022,52514,53679,134,9.8
03/19/2022,78718,61213,14,18.19
03/19/2022,94295,92679,13,6.0
03/19/2022,48404,49591,3,4.65
03/19/2022,74917,74693,7,2.18
03/19/2022,79109,38533,9,20.78
03/19/2022,58656,68566,6,10.4
03/19/2022,68566,68792,2,6.12
03/19/2022,63899,37531,8,10.62
03/19/2022,18483,53324,5,12.29
03/19/2022,16988,19686,9,4.49
03/19/2022,59053,59127,12,3.67
03/19/2022,77877,76880,14,5.26
03/19/2022,46638,55337,4,13.86
03/19/2022,64900,67888,13,4.53
03/19/2022,67888,67026,3,6.19
03/19/2022,62957,32577,7,22.24
03/19/2022,52245,55588,50,5.65
03/19/2022,31575,30964,42,9.0
03/20/2022,99142,99279,4,4.31
03/20/2022,68566,68596,25,4.14
03/20/2022,11353,14767,40,5.19
03/20/2022,53324,54971,26,6.04
03/20/2022,22010,28841,14,5.97
03/20/2022,67888,67189,6,2.98
03/20/2022,74693,74917,38,2.18
03/20/2022,51345,53679,4,10.74
03/20/2022,55208,55337,8,3.36
03/20/2022,49879,22339,10,12.64
03/20/2022,74230,27694,1,23.89
03/20/2022,31100,30930,7,4.61
03/20/2022,59053,79202,13,24.0
03/20/2022,52245,51345,7,4.73
03/20/2022,30964,67026,3,19.64
03/20/2022,54795,53679,11,5.78
03/20/2022,58039,58075,8,5.23
03/20/2022,40285,48939,153,7.29
03/20/2022,53679,45228,14,12.29
03/20/2022,68920,68620,15,6.22
03/20/2022,30964,30930,1,3.79
03/20/2022,67205,43122,75,20.4
03/20/2022,16237,16988,9,4.95
03/20/2022,57627,57721,8,8.17
03/20/2022,97808,97959,5,3.91
03/20/2022,28798,67026,10,21.01
03/20/2022,52162,53324,4,14.55
03/20/2022,99279,99180,6,5.17
03/20/2022,93239,92834,4,4.95
03/21/2022,49697,48964,5,5.68
03/21/2022,55606,53679,11,7.04
03/21/2022,63899,64499,8,4.12
03/21/2022,67026,66555,31,9.3
03/21/2022,22010,24316,12,7.08
03/21/2022,54401,54466,12,3.89
03/21/2022,57721,57432,9,6.38
03/21/2022,31100,30930,6,4.61
03/21/2022,30930,31100,10,4.61
03/21/2022,55454,66350,2,12.27
03/21/2022,85305,85319,12,6.1
03/21/2022,94295,83545,9,16.58
03/21/2022,86488,85305,2,6.77
03/21/2022,68529,68792,5,2.72
03/21/2022,44727,45228,24,6.37
03/21/2022,74933,74693,11,4.54
03/21/2022,66552,46853,132,18.85
03/21/2022,54898,51345,10,6.95
03/21/2022,97172,99003,10,8.19
03/21/2022,94039,52245,42,24.0
03/21/2022,93620,90058,11,4.9
03/21/2022,75398,76107,15,3.09
03/21/2022,54466,53679,13,3.19
03/21/2022,30930,30964,1,3.79
03/21/2022,97432,97808,1,5.3
03/21/2022,55606,55337,11,3.72
03/21/2022,67888,66062,107,4.74
03/21/2022,63294,64900,9,6.48
03/21/2022,53324,53477,12,7.3
03/21/2022,66552,67994,13,5.02
03/21/2022,74693,74933,1,4.54
03/21/2022,80769,80478,7,3.54
03/21/2022,38533,37531,32,4.62
03/21/2022,69227,68566,155,6.01
03/21/2022,53324,67026,5,16.89
03/21/2022,51345,51621,14,6.81
03/21/2022,49697,48404,9,3.26
03/21/2022,33185,40291,13,16.59
03/21/2022,56123,55588,14,3.93
03/21/2022,53679,53324,5,5.01
03/21/2022,51345,58856,15,12.91
03/21/2022,97808,94553,5,11.16
03/21/2022,48302,49697,4,5.23
03/21/2022,66825,52162,7,6.52
03/21/2022,94553,97994,14,7.45
03/22/2022,55337,56495,38,3.37
03/22/2022,52245,55337,7,8.21
03/22/2022,76107,86488,44,19.08
03/22/2022,66552,67026,10,6.15
03/22/2022,53324,55422,10,10.02
03/22/2022,76107,75648,58,2.87
03/22/2022,97808,97432,6,5.3
03/22/2022,52514,52245,67,3.53
03/22/2022,49697,49591,12,5.56
03/22/2022,53679,68596,14,13.88
03/22/2022,28841,27694,11,5.5
03/22/2022,51345,55588,10,7.79
03/22/2022,55337,14767,34,20.91
03/22/2022,56256,55208,12,6.63
03/22/2022,28841,27694,5,5.5
03/22/2022,53679,52377,7,9.03
03/22/2022,85319,85884,3,5.77
03/22/2022,54971,53679,15,3.06
03/22/2022,80769,81365,13,4.49
03/22/2022,49697,48939,10,3.53
03/22/2022,83545,97479,57,8.14
03/22/2022,77940,37531,14,21.64
03/22/2022,63899,63294,12,3.49
03/22/2022,74933,73369,12,4.46
03/22/2022,53679,62185,8,7.9
03/22/2022,91605,90967,6,3.59
03/22/2022,77826,77131,6,7.3
03/22/2022,95726,76380,14,24.0
03/22/2022,67026,73021,12,11.0
03/22/2022,76891,76880,58,5.63
03/22/2022,48404,49694,46,3.98
03/22/2022,57721,57109,1,7.82
03/22/2022,31100,30964,41,6.35
03/22/2022,30930,31100,1,4.61
03/22/2022,13101,10848,1,4.17
03/22/2022,49591,49697,30,5.56
03/22/2022,85319,85357,6,3.89
03/23/2022,94553,94039,13,4.53
03/23/2022,57109,51820,5,11.35
03/23/2022,85305,58039,4,20.19
03/23/2022,52245,52514,3,3.53
03/23/2022,53477,53679,41,4.91
03/23/2022,68920,68434,4,3.59
03/23/2022,80769,91446,41,16.63
03/23/2022,49879,48939,5,5.24
03/23/2022,51613,51345,12,6.44
03/23/2022,91446,68566,44,22.86
03/23/2022,58339,55337,3,8.85
03/23/2022,58339,58039,180,3.42
03/23/2022,55729,56495,1,5.03
03/23/2022,17829,18330,8,2.94
03/23/2022,37531,38007,26,8.37
03/23/2022,54971,55588,22,7.93
03/23/2022,30964,31100,13,6.35
03/23/2022,95135,90967,10,4.68
03/23/2022,92822,94039,2,5.15
03/23/2022,86590,85052,1,5.7
03/23/2022,30964,62344,34,12.92
03/23/2022,55588,56495,18,3.85
03/23/2022,34450,34681,10,5.28
03/23/2022,47794,46117,4,8.53
03/23/2022,58039,55337,163,7.48
03/23/2022,97479,97627,39,5.26
03/23/2022,85305,52514,95,18.63
03/23/2022,74230,52377,1,13.0
03/23/2022,51345,52245,4,4.73
03/23/2022,97808,97172,6,3.37
03/23/2022,76494,79853,2,4.21
03/23/2022,68526,67026,9,3.07
03/23/2022,55337,55588,5,4.93
03/23/2022,30930,61523,23,11.82
03/23/2022,53324,53679,10,5.01
03/23/2022,80769,81151,8,3.71
03/23/2022,55588,68566,8,9.32
03/24/2022,48939,48578,7,3.75
03/24/2022,48939,48155,13,3.22
03/24/2022,54810,74173,97,14.23
03/24/2022,91605,91446,75,3.32
03/24/2022,66871,67026,9,6.16
03/24/2022,55588,55337,55,4.93
03/24/2022,97251,97479,9,3.34
03/24/2022,85052,85305,2,4.93
03/24/2022,56495,51345,3,9.33
03/24/2022,83392,83698,1,3.38
03/24/2022,58339,68620,113,10.25
03/24/2022,97808,90967,2,12.6
03/24/2022,38007,37531,3,8.37
03/24/2022,76880,30964,6,17.34
03/24/2022,97172,97808,6,3.37
03/24/2022,55337,49527,151,15.92
03/24/2022,55422,56495,57,7.33
03/24/2022,55337,55686,11,3.92
03/24/2022,66429,66825,4,5.0
03/24/2022,47051,46962,6,2.66
03/24/2022,53324,53679,15,5.01
03/24/2022,92834,94553,9,2.94
03/24/2022,55337,52245,14,8.21
03/24/2022,85052,85357,5,3.91
03/24/2022,81245,77826,31,15.87
03/24/2022,49697,48939,10,3.53
03/24/2022,47794,46279,38,10.35
